level,content
1,好看，舒服！
1,颜色很鲜艳
1,尺码偏小，建议买大一码。
1,好好好
1,好看的很(??&omega;??)??
1,尺码合适，颜色也漂亮，孩子喜欢。到货很快。
1,很不错的一双鞋  贼骚贼好看
1,非常满意
1,鞋穿着挺舒服！不错，
1,还可以
1,鞋底比较硬，只能说将就
1,一如既往的好，穿着感觉脚底下踏实。相比之前偶尔购买的361&apos;这是天，那是地狱。再也不买便宜货了，搞得脚和膝盖都不舒服了
1,还可以，比较合脚，就是有些是亮皮
1,穿两星期了  很耐穿
1,尺寸合适，包裹感挺好，气味有点重，胶水味
1,穿着舒服，脚感不错。就是白底上有黑点，
1,据说带图评价可以涨淘气值
1,还可以，没想象中有弹性
1,挺好看的，穿起来也挺合脚，有踩屎感，穿着跑步一周了，挺舒服
1,外观不错也很靓丽，大小方面还是偏紧，制作工艺比大牌如斯凯奇相比还有差距。习惯5分吧。
1,有点失望
1,鞋底比较硬，缓冲性能也一般，毕竟是入门级的，但包裹性不错。
1,穿上挺漂亮，跑步效果待定
1,还好吧，色彩搭配好诡异，男人的眼光我反正不太能理解。
1,售后服务特别好  自己情绪化还给他们带来了不少麻烦   鞋子物美价廉  第一次买亚瑟士感觉就挺帮 以后经常来关注你们生意  买友也可以多关注这家店哟m9(??｀)就是你！
1,刚刚好，效果非常好 ，不愧是跑鞋中的顶级！
1,买来准备跑马拉松用的，穿着鞋底又硬，天不好还没跑，不过看这做工和二维码扫描我也不说了，我买的是41.5码
1,码数偏小半码，质量很好
1,很不错
1,很舒适 快递很快
1,亚瑟士陪我跑了快一千公里了，很不错，好评！
1,可以买回来已经跑了快10天了
1,发货快  鞋子穿着舒服  就是有一点遐思  鞋帮上黑点  不知道是厂家就那么出的  还是味蕾产品  咋处理  告诉一下  好评
1,穿着就是舒服，比阿迪耐克穿着带劲多了，?
1,给儿子买的，他超级喜欢！说实话这个款冬天穿还是薄了点，更适合春秋穿，可是儿子说正好透气，穿上就不脱了。我想还是因为穿着比较舒适，外形颜色都很靓的原因吧！总之双十一的活动还是很划算的，双十二如果有活动，会再来买一双冬款的。希望商家多多做优惠活动啊！
1,鞋子很漂亮，穿起来也很舒服
1,?
1,好评。
1,真心不错?
1,一直到现在才穿，还不错，看上去是真货。
1,很好 会再购的
1,鞋不错?
1,鞋上有黑点太难看了。
1,鞋子做工太差，收到鞋子就有炸胶处，还有一股味道。
1,第一次入手亚瑟士，穿上感觉不错，跑步后情况待进一步验证。
1,期待质量，还没穿，会追评。
1,挺舒服的，！！！
1,非常舒心的一次购物，物超所值，非常合适。轻便。运动必备。
1,还行，鞋底有点硬。
1,样式新颖、好看?，颜色鲜艳，很喜欢，价格优惠，大小合适，穿着舒服?。
1,很好，很不错，值得买
1,预售的价格便宜，好看，大小合适。
1,亚瑟士专业跑鞋品质保证，一直选择这个品牌。对于有脚部问题的人士帮助明显，儿子脚外翻，穿这个很合脚，对跑步有帮助。
1,这种价位的跑鞋还真不错。
1,上脚很舒服，外观也是我喜欢的。
1,这次买的有点硬，可能是冬天冷了
1,还不错。穿几天后再评价！
1,颜值号，发货快，非常满意！
1,东西很好
1,满意
1,很不错，很舒服，第一次穿亚瑟士，很完美
1,差评，两个鞋内测都有污点，用水都擦不掉。发货时候不检查一下吗？
1,很满意
1,不错，很轻，穿上很舒服，看做工不用查就知道是正品，手上已有Asics Gel-Surveyor 2，这双平时用
1,双十一买的第二天就到了，迫不及待的试了试脚，舒服，包裹性真好，前掌支持感和后脚跟的缓冲感很不错！平常40吗这个40.5的正好！内侧的黑点吓我一跳，客服解释说是duamax材料特有的现象，我看介绍详情、模特脚上的都是这样，就接受了。总之很舒服！以后都买asics了。
1,好评
1,鞋子可以，尺码合适。款式好看。
1,很好，很舒服，颜色什么的都很正
1,好看！
1,非常棒的 就是有黑色的小点点不知道是不是专门的泼墨设计，之前看图片没有
1,可以。还不错。
1,我买过600多的亚瑟士，也买过300多的。这双鞋说是双11从600打折下来300，其实本来就是300的鞋的质感。而且有抠不掉的瑕疵，比较失望
1,鞋子收到了，式样与颜色都不锗哦，物流也很快呢，老公他很喜欢哈！
1,鞋子很赞，脚感很好！
1,看起来不错哦，留着过年穿呢
1,试穿了几天，质量不错，与在日本买的舒适感一样
1,鞋子做工一般吧，对不起标价五百多的鞋子
1,透气的，还不错
1,非常完美，物超所值，绝对正品
1,不错，收到了，刚刚合脚！
1,超级舒服，很棒
1,不知为何，鞋底的胶给人感觉很像莆田货  但你的盒子写的又是印尼货  不知道能不能给个解释
1,鞋子很好！
1,挺好的，还有反光条
1,鞋不错 物流快
1,鞋穿着很舒服我们院有跟我一样的
1,样子还可以，穿着也舒服，就是颜色有点太亮了，本来想要深一点的蓝色，结果回来收货后这个颜色有点太蓝了。其他的还不错。
1,孩子穿着不错，就是底儿稍微硬一些
1,非常好，双十一买了三双鞋，就这个穿着最舒服，鞋包裹感比较强，价格比较低，所以鞋底不是太软。
1,质量确实跟评价中的一样，做工很一般。穿着舒适度很好，尺码准确，包裹性很好。穿着一段时间再来追评。 很好。
1,非常棒的鞋子！
1,好评。
1,毋庸置疑，一直都很信赖亚瑟士的品质，此款双十一活动性价比很高，GEL的减震系统，透气性良好，五分好评！ 到位
1,很好
1,不错，穿的挺舒服的
1,双十一买超值
1,不错
1,双十一买的
1,试穿非常舒服，包裹性好，客服提供的尺码大小合适，客服回答问题耐心到位
1,没见实物，朋友说挺好的。
1,确实不错，挺舒服的
1,鞋子棒棒哒！
1,一分钱一分货，比我上次九百多的，脚感是要差很多
1,好评
1,第一次拍亚瑟士，脚有外翻，配的稳定款！穿上后足弓处明显有支撑。重点是便宜，便宜，便宜
1,味道有点重，鞋子有点硬，不知道实体店的是不是这样的，双十一价格也是比别人贵很多
1,非常喜欢！鞋子很合脚，挺防滑的。
1,很好！
1,发货非常快！老公说还不错
1,很好
1,舒适，显年轻，码足。
1,买过好几次了。这又鞋右脚穿上有点紧
1,踩屎感觉不明显
1,第二次买鞋子了，试着脚感不错，很喜欢，下次还会光顾！
1,不错不错
1,还不错，感觉应该是正品！
1,好评，码正，功能性很好
1,鞋底硬
1,满意 优
1,还没有试跑，不过从现在穿的跑步鞋表现来看，你们家的鞋不会太令人失望的！
1,穿起来感觉硬硬的，一般般，不知道跑起来怎样。包装很糙，各方面不如阿迪的。。。要是跑起来不行我得回来改成差评。
1,不错，很满意
1,非常喜欢！稳定系的确与众不同
1,鞋子舒服，就是冬天到了，不合适穿带网状的鞋子，冷啊
1,已经是第三双了
1,第一双跑了一年多了，今年再来一双。
1,二维码可以扫到，正宗亚瑟士，大小正好，包裹性强，太好了，质量轻，穿脚上爽!祝店家生意兴隆!
1,这个品牌的鞋子肯定轻便透气舒适，现在价格太美丽了
1,推荐的尺码不准，明明尺码是正好的，大半码就偏大了
1,一样的好，就是味有点大，
1,鞋子穿得超舒服，性价比高
1,给朋友买的，说穿着挺舒服的，样式也好看，没法上图了，见谅
1,样子是很好看的符合我的口味～就是内侧很多黑点，不知道就是这个样子还是生产的有瑕疵！？？
1,鞋子外观时尚，色彩鲜艳，没有色差！希望耐磨耐穿！
1,味道重
1,非常好看的一款鞋。穿的也舒服。
1,鞋子很舒服
1,一般化。
1,很帅气
1,一分钱一分貨，对于这个价位的鞋本身也没过大的要求。 但对于店铺的双十一活动表示怀疑！
1,好评
1,我不知道好评是怎么来的，刺鼻的气味老远都能闻到，地摊鞋的气味，我从没见过这样的正品鞋子，室友买的100多的安踏也没这个味道大啊！！！还有你们说的鞋底软，别闹了好不好鞋底硬的脚都弯不下去
1,久闻大名，从未穿过，恰逢盛世，笑纳怀中，花小价钱得到大实惠，感谢杰克马，感谢爱世克斯
1,这个颜色比较骚气啊，还可以吧，鞋底有点硬，但是走路还好
1,很喜欢，这个价格值。外观也不错，很愉快的购物
1,好看的一匹  舒服的一匹
1,有跑鞋该有的样子，穿着很轻盈，气垫缓冲很明显，这个价位绝对好的没话说，等以后再买双高级点的?
1,鞋底的黑点客服说是高科技？是不是忽悠人，我也不清楚，高科技是瑕疵，还是真&ldquo;高&rdquo;科技
1,不错
1,比较图片还是有差距的，鞋面一个圆一个尖，鞋边有很多黑点，毕竟大品牌还是令人不太满意。
1,还行吧，买大了一码???
1,很好的一款跑鞋，真心舒服?
1,很舒服
1,一如既往的好，是亚瑟士的忠实客户。
1,nice
1,做工不错，价格实惠
1,鞋子很炫没有色差，就是感觉码数小，感觉不像正品是的，不过儿子喜欢，就留下了
1,亚瑟士没毛病！跑步杠杠滴！
1,码数准确，双十一快递还能这么快，鞋子正品
1,奥特莱斯买过同款，双十一便宜很多，很开心?！
1,挺满意的，一直钟爱这个牌子，好评
1,鞋子不错蛮轻的，产地是印尼，还有强迫症患者慎买，鞋跟上小黑点好难过啊。
1,大小正合适，不过也许自己脚面宽，大脚趾稍稍有点顶。做工不错。颜色比较靓丽
1,正品就是好，非常的漂亮。物超所值。
1,很好
1,第一次购买，看起来不错，儿子穿了之后追评吧！
1,老公穿了说很舒服，颜色穿上比这么看着好看
1,好
1,装备很满意
1,一切都好，只是物流服务有点垃圾
1,香港人购买的，这店家是正品的，穿起来跑步很轻松，放心购买的。
1,儿子说穿着很舒服，软绵绵的感觉，下次回来了追评图片。
1,鞋收到外包装较差写的电商，穿着还可以挺好看的，舒适度较差，具体质量待追评.物流超级慢
1,合身
1,印度尼西亚产的鞋子，看来只能是档次一般的了！ 做工和中国产的差了好多！胶水都能在鞋底上扯很长的丝！！ 马马虎虎对得起这个价格吧！ 以后再买还是得买价格高点国产的，质量好的多！
1,配色还是挺不错的，还没穿过，近期伤了，等好了再好好跑
1,挺不错的，很精致，是正品，很满意。
1,鞋子不错，儿子很喜欢，商家服务很好
1,很好
1,颜色很好看，儿子很喜欢
1,非常好就是这个季节穿有点冷其他的都很好
1,大小正好，脚感舒适
1,很好
1,穿这很舒服。不臭脚。喜欢就好
1,Very Good!!! Very Good!!!
1,这个鞋子上脚还可以  拿到鞋子跑了个半马。 鞋底还是有点硬 跑久了还是有点不适。 这个价位可能就这样吧
1,非常合脚，穿得也很舒适
1,鞋子挺好
1,可以非常不错的
1,鞋子有点不完美
1,嗯嗯，包装严密没有破损的地方，色泽比较鲜亮，孩子试穿了一下，大小也合适，穿上，感觉比较舒适，鞋子比较轻，适合跑步。满意的购物。
1,我確定係真貨，和我在日本買的呎碼完全相符
1,穿着舒服.正品行货.好评5分
1,鞋子很很好，五星好评哦
1,还没穿，穿后追评，看着不错还没穿，穿后追评，看着不错还没穿，穿后追评，看着不错还没穿，穿后追评，看着不错
1,很喜欢
1,宝贝收到，不愧为大牌的运动鞋，穿着舒服，质量棒棒的，是我们跑步者值得拥有的鞋子，赞一个
1,发货很快，有点溢胶，不过无所谓，穿着舒服就好，回头穿一段时间再来评价
1,感觉还可以
1,好
1,鞋子很好发展，穿着大小合适，包裹性好。走起路来舒服，没有什么不满意的地方！大品牌就是大品牌值得信赖！
1,这个牌子的跑鞋很舒服，等着下次活动继续入个女款给自己
1,直接上图吧，穿上后感觉特别别扭，左右不对称呀。左边鞋尖的耐磨底怎么歪歪的。
1,硬，硬，硬，慢，快递七天才到
1,穿着舒适，外观很漂亮，棒棒的，值得拥有，！
1,鞋带太短，脚型脚弓偏高跑步没有支撑，脚弓累
1,试穿一下感觉不错，过两天跑了后再发表评价
1,穿着还挺舒服的
1,好评
1,不错
1,物流超级给力 东西很好 上脚很舒服
1,怎么说呢，味道有点大，做工不是很好，和自己之前买的比差很多，感觉像是假的，一分价钱一分货吧
1,很好的一双鞋子，很满意，质量杠杠滴
1,好评
1,边上有黑点
1,宝贝上脚效果还不错，鞋底有点硬，细节做的不是太好，总感觉怪怪的，说不出来，感觉像是高仿
1,还可以
1,好
1,鞋子不错，很有骚气
1,还不错
1,外观都还不错。穿着舒适。发货送货都算快，运输包装完好。满意！好评！
1,鞋子感觉应该是正品，但鞋底偏硬，码子也小了一码，昨天跑了一下脚到现在还在疼
1,鞋子挺不错的，支撑性很好，比我上一双亚瑟士有明显对脚支撑，价格很划算，三百多入手，整双鞋基本上没有瑕疵，生产日期也标明了，应该是今年7月份生产的，一开始还对鞋子的上市日期比较早有点介意，不过看到生产日期后也就没有多余的担心了，日期可以接受吧，小伙伴们也都说我这双鞋子挺好看的。希望这双鞋子能陪我跑到下一个双十一，哈哈哈。
1,挺好的，挺快的
1,跑步减震效果很好，虽然是入门级的，不愧是专业跑鞋。
1,老公很喜欢 很轻 跑步穿着也舒服
1,第七双是帮自己买的，跑步锻炼继续中，跑鞋买入继续中
1,很舒服  值得拥有
1,之前买了一对亚瑟士，开启跑步节奏，感觉真的很好，支撑稳定，碰巧遇上双十一优惠价，买多双后备刚刚好！继续努力，加油，跑出好心情啊！
1,每年双十一买一双穿着走路，脚非常舒服。
1,鞋子不错，适合慢跑
1,还行
1,给老爸买的，确实不错，这个价位鞋底稍硬点倒也能接受！物流超快双十一买的，第二天下午就收到了！
1,还可以挺合脚的，感觉有点瑕疵、鞋底硬、旁边不知道有什么东西在鞋底
1,鞋子很好看
1,非常漂亮，得拍比平时大一码的，舒适
1,穿起来很舒服！
1,还不错，好看，老公说好穿
1,这款鞋子还好看了评价才买的，确实偏窄，脚胖的人拍大一码
1,感谢客服建议。穿上刚合适，建议大家一定要卖大一码。
1,很好
1,第二次买了，质量可以。赞\\(≧▽≦)/
1,太超值了，很满意
1,入门跑鞋
1,不错
1,外观很好，穿上大小合适，非常舒服，第一次买这个牌子的鞋，希望能穿时间长些。
1,穿着还不错    跑起来有点磨脚
1,老公穿起来刚刚好
1,穿着还可以，但是被这个预售坑了，只能给3星
1,还可以踩的很屎！哈哈哈！
1,爸爸说还可以
1,看着还可以，穿后看看感觉如何再来追加。
1,喜欢！
1,孩子穿着正合适
1,一如既往的喜欢亚瑟士的鞋
1,老公说挺好
1,这个配色实货着实很难看
1,一般般
1,不错，挺满意的
1,好评
1,不错，等穿了在评论p
1,收到货，外包装纸箱包装得不好！封胶粘得太难看了！
1,很好，舒适度甩国产几条街
1,非常好哦，已经穿在脚上了
1,很不错，
1,就试了一下，还没开始穿，总体感觉还不错 以前在天猫淘宝上买东西，都是系统自动好评，花了有好多好多钱，后来才知道淘宝评论的积分可以涨人气值，才知道评论的重要性，所以以后无论买什么东西，我都先把这段话复制一下，然后再写宝贝评论，没错，评论80个字以上就可以获得50个积分
1,鞋子地步一个斑一个斑的～我还以为发霉了呢，双十一买的～跑步用不差这点审美，但吐槽权力还是要的发挥的。
1,看着还可以，还没有穿
1,有的胶水粘在上面
1,外形上挺酷炫的，就是有点硬，为自己的首个半马买的，希望能在比赛前适应这双鞋。
1,很漂亮
1,很好很好很好
1,第一次差评 做工真的是够了  还带着胶水丝 字都浑浊了 原本特别期待 没想到会失望
1,老爸很喜欢
1,满意，很舒服
1,老公的第二双亚瑟士，试了说很满意。
1,好
1,儿子很喜欢，非常好，双11便宜了好多
1,还可以 物流超慢
1,宝贝非常给力，穿在脚上很合适好看，今天早上穿着它跑了十公里，很舒服，以后就认准它了
1,回头客，双十一拍的，买的鞋有点多，还没来得及穿，看上去还行
1,大牌子很棒，效果也好，价格也很划算 好
1,入门鞋就是差点事，脚底略硬 鞋底就像内增高一样。鞋身有包覆感，鞋跟这部分鞋帮略高 外脚踝有些磨不是很舒服，不知道穿一段会不会好些&hellip;&hellip;
1,很不错，给老爸买的
1,好评
1,穿起很舒服，多次购买了，非常喜欢
1,第一次买这个品牌，鞋很靓，合脚，点赞。
1,鞋底部分有点脏，是油漆。
1,挺好 鞋不错。
1,确实要买大一码
1,还不错
1,入门级支撑跑鞋，适合哦胖纸日常穿着短途走个路，长途kayano起
1,好像不是正品，尺码偏小，有气味。
1,支撑型跑鞋，适合我
1,鞋子收到了，中规中矩，号码比常规小一号，穿一段时间在追评质量，先好评。
1,是要的那种轻薄款 挺好 服务也很好
1,很是轻快
1,这双磨后脚跟由于穿了没法退，其他2双没问题
1,穿着跟舒服，不知道跑起来什么感觉。
1,穿着暖，而且舒服，跑起来稳稳的。
1,第二次购买了很不错
1,可以
1,这鞋子还不错 不知道怎么上面好冷  脚底下反而出汗？？
1,跑了两个五公里，感觉确实脚缓震舒服，对一周后参加半马更有信心了！以后跑鞋就asics了^_^
1,脚感还不错     期待实战！！！！！！！！！！！！！
1,合脚，但看起来有点小。买大半码的或许更好看
1,第一次买入门级跑鞋  感觉还不错
1,颜色好看，儿子喜欢，穿着也舒服。
1,缓震很好，跑步起来会有踩屎感，比阿迪，耐克入门级的好，以后跑步就都这品牌！
1,很好的产品。
1,还行
1,以前一个同事有这双鞋，见他穿着蛮好看的，这次我也买了，这双鞋这个价格太值了。
1,鞋子还可以吧，就是味道有点大，七夕穿着跑步，希望能有好运气
1,质量不错，舒适度包裹性都蛮好的，值得拥有！
1,正品，非常完美，散步，跑步没谁啦
1,做工还行，鞋底有点硬。
1,做工精细，穿着舒适，款式新颖，很棒！
1,穿起来挺舒服的，家人人喜欢
1,鞋不错，穿上试了下很舒服！
1,买给老爸的鞋子，他觉得还蛮好的，价格便宜，穿着舒适，发货也很快，就是不知道为什么箱子碎了，但是鞋子没什么问题。
1,鞋子很不错，买来跑步的。裹脚，跑起来挺舒服的。性价比很高哈！照片晚点拍了看看能不能上传。跟店家没啥交流，不过好评还是要给的！
1,店主服务态度很好，亚瑟士跑步鞋是专柜正品的，质量很好，款式还是很别致，耐看 耐穿，喜欢亚瑟士这个品牌。很满意的一次购物！
1,蛮好的，比较便宜，超值！有点小误会，但是解决的很好。客服lvy超好，超级有耐心。谢谢各位，下次还来
1,一直是亚瑟士的忠实用户
1,一个字好 两个字很好 三个字非常好 外表中规中矩 但是穿着起来很舒服，弹性很好 没有异味。性价比要比。某踏 某宁 好些。棒棒棒 好宝贝值得拥有
1,刚刚收到   还没跑步  走几步感觉很舒服  鞋子不错??
1,鞋子总体来说不错，卖家发货速度给力，两天凑到了，以后还会光顾的
1,鞋子不错，就是买小了一个号，懒得换了
1,已经买了第3双了，亚瑟士的牌子就是好，赶上特价，很实惠。
1,确实适合快走及慢跑
1,感觉不错脚感好
1,挺好穿的，鞋底很软
1,性价比绝对高的一款跑鞋，按cm买码数会比较准。包裹性不错。做工真心不比阿迪耐耐差，还比较不会撞鞋！完美！
1,不错的商品 很好
1,质量很好，挺满意的
1,第二次买了
1,穿着舒服
1,东西很好，正品，值得购买。
1,性价比有点儿高，穿起来很舒服
1,老公喜欢就好。价位合适。
1,很舒服的鞋子，在有水的地面上稍微有点滑，其他都很好！
1,活动299拿下的，舒适度比较好，包裹性不错，跑步很舒服，这双鞋子颜值也勉强能当休闲鞋穿，重量也很轻，比较值。
1,16年才接触这个品牌，经常骑行～爬山，感觉挺合脚，包裹强??。刚穿感觉有点硬（以前都是休闲鞋子），穿几天就习惯了
1,鞋子质量不错哦
1,还是可以！穿起不舒服！
1,做工很精细，外观也很漂亮，透气也很好应该说没淘友说的气味很大，也就正常的新鞋味，尺寸也正常，本人还是比较满意。谈到踩屎感那肯定没有，这跟材质有关，过去用的是橡胶，我穿过双回力高邦篮球鞋那才叫你知道什么是踩屎感。现在都是用塑料代替，所谓的高科技就是怎样把它做成橡胶的特性，所以不会有真正意义上的踩屎感，而且遇水还滑，（我特地试了一下）。总的来说想满足一下穿品牌的虚荣心，还是值得入手。我是买了准备夏天穿。
1,很亮丽！好！
1,很好，穿起来很舒服，包裹性不错，透气性比之前的好点
1,鞋子非常好 先拍了一双太大了 后来又买了一双 40码的脚拍40.5正好呢 送给男票的生日礼物 他很喜欢这个配色 嘻嘻 点赞 专业跑鞋 跑步不累脚
1,老顾客了，我家老爷子非常喜欢
1,送给老爸的礼物??给他看图片，一眼就相中蓝色款了！ 第一次购买的时候，选了正常的运动鞋尺码，试穿时发现：前脚掌偏窄，非常挤。于是换大了一个尺码，上脚试过非常好。老爸喜欢得不得了！他开心，我也开心。 这款鞋虽然不是纯皮面料，但网眼材质舒适透气，鞋底如图，很适合适合运动休闲。两百多的价格，专业运动鞋品质，真心不错??
1,很好的跑步鞋，适合脚面不高的，包裏性好，跑时稳定，回弹合适，透气性好，脚感舒适。非常专业的跑步鞋！另鞋码准确：
1,这款鞋子穿着舒服，跑步脚不累，我个人觉得值得购买
1,相当不错，脚感好，跑步专用
1,感觉还不错
1,老公说穿的很舒服，质量可以的话，下次一定再来！
1,鞋子不错，大小合适，穿着舒适，好
1,亚瑟士的鞋子不用多说了吧，想必每个人都知道这是跑鞋中的佼佼者。这次给老年人买了一双，想让他走路散步舒服一点，也体验一下亚瑟士的神奇魅力。家里现在人手一双亚瑟士，连小孩子的也买了，确实不错，踩屎感极强。如果再有活动，可以考虑再买一双换着穿的。赞一个
1,一如既往的好，性价比太高了，满分支持！
1,宝贝很好看，轻盈透气，值得入手
1,穿着很舒服，真心不错，过段时间还会买的
1,不错，很喜欢，宝蓝色，尊贵大气，镶以白色鞋边，亮。
1,跑了一段时间，很轻，穿起来很舒服！
1,挺好，舒服，实惠。
1,很合脚，轻便
1,儿子自己买的，据说很好。
1,很好，满意
1,大小正好，轻快
1,很好，给我爸买的，穿着很舒服
1,经济实惠，好，要再买 多次服务，好
1,入门级别，比想象中的舒服太多。
1,平时皮鞋穿38码，运动鞋穿40码。自己的脚是偏小的，客服推荐40.5。我之前买了一双亚瑟士的跑步鞋，39.5，觉得可以穿，但是有一点点脚头紧。于是又再买了一双40.5的，果然好多了。看来客服推荐的是对的。建议各位买比平时大一码的，脚头会更舒服。
1,他说舒服，又便宜
1,一直很喜欢亚瑟士，买了十来双鞋子了。这是给孩子买的，他也很喜欢。穿上感觉舒适，包裹性好，他说和正在穿的鞋子一样好！物流很快的。推荐一下。
1,换货快，性价比高。
1,平时穿耐克，阿迪，新百伦都是40的，问客服应该买多大的？客服建议40.5，结果买了三双，其中两双40.5的都有点大，一双39.5的刚刚好。话说这个牌子的鞋，设计的款式的确不错，很喜欢，但是有一双偏硬，其他两双软硬适中。价格也很美丽，剩下就看质量过不过硬了。
1,还不错，满意！
1,不错 店家很耐心。帮我换鞋
1,挺好的 虽然是入门款 价格便宜 但是穿起来的舒服程度抵得上Nike500以上的鞋子
1,一如既往的舒适，喜欢。男朋友也被我渐渐带粉。他比较喜欢潮鞋。但是我更注重舒适度。亚瑟士，真的很喜欢。
1,正品确定，很好
1,舒服是真舒服，胶味也是真重。包裹性很好，所以夏天穿稍微有点热，这双鞋穿着散步足够了，跑的话还没跑过，总体很满意。另外尺码偏小。
1,非常满意！
1,一直在淘宝上购物，体验非常好！经济实惠，方便快捷，质量可靠！！！
1,鞋很合脚，穿上挺舒服的。做工也不错。
1,第一次买亚瑟士，哇噻，穿起来超级舒服，跑起步来回弹性很好，非常满意，用用一段时间再来追评，物流很快，好评！
1,第一次买亚瑟士，选了这款不错，大小刚合适，穿上也挺舒服好看，价位也不高，有需要还会再来！
1,物流很快穿起来很舒服刚刚合穿不大不小不长就不知道能穿多久了
1,穿着非常舒服，合适
1,脚感很好，跑了20公里才来评价
1,尺码合适，穿着舒适，值得推荐
1,不错不错不错不错不错，物美价廉！值得拥有！哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,不错是我想要的，也很软，支撑也不错，可以训练穿
1,非常完美的鞋子 i love
1,鞋子质量不错，作为父亲节礼物老爸很喜欢！买大半码刚好合脚。好评！
1,第一次穿亚瑟士的鞋，虽然是入门款，但鞋底儿很减震很软很舒服，而且性价比很高
1,包裹性很好，贴脚舒服。鞋底稍硬，回弹很好，适合十公里左右的路跑。
1,便宜实惠，质量很好，很适合跑步。
1,鞋子还不错，有弹性减震效果很好，跑步不累
1,物流快，鞋子缓震好，包裹性强，真心赞，越南产，看着不错。颜色眩，昨晚跑了10公里，感觉挺好的。
1,特别舒服值得购买
1,不错，已经是第二双亚瑟士啦。
1,质量不错，大小正合适，穿着也很舒服，以后还会买。
1,和平时穿的号比大了半号，刚开始还有点挤，穿一会就没问题了。边和底很软，走路很舒服，已穿四天，还穿着健身过，不错
1,很好很喜欢
1,亚瑟士穿起来太舒服了。各方面都是真的好。
1,大小合适，穿着舒服，跑起来感觉还不错
1,好
1,给舅舅买的跑步鞋，之前自己穿了一双感觉很好，知道亚瑟士是专业品牌，gel技术值得信赖，所以再入手一双
1,确实很软很舒服，小缺点就是脚踝有几率喷到，没穿袜子的注意下
1,宝贝已收到，第二次买了，质量很好，价格实惠。
1,鞋子穿起来很舒适，价格很划算好评
1,穿着很夹脚，还有线头，总的评价一般般吧。
1,穿着舒服漂亮，618买比平时省不少！
1,不管是不是正品，我只想说，质量很好，穿着舒服，性价比高。
1,鞋子不错，和描述的一样，穿起来很舒服，好评！
1,货品看着不错，希望能穿的长久，穿一段是时间再追评。
1,外形很酷，穿起来很舒服。超喜欢的！
1,穿着舒适，轻巧给力！
1,给大外甥买的，用来跑步，说还不错
1,看上去很好，还没有试穿，穿一段时间再来追评。
1,亚瑟士的鞋子不用多说了吧，想必每个人都知道这是跑鞋中的佼佼者。这次给老年人买了一双，想让他走路散步舒服一点，也体验一下亚瑟士的神奇魅力。家里现在人手一双亚瑟士，连小孩子的也买了，确实不错，踩屎感极强。如果再有活动，可以考虑再买一双换着穿的。赞一个
1,还可以，做工非常好，穿着舒适。
1,能矫正跑步姿势 马拉松菜鸟选手首选。
1,这双鞋子运动还不错哦。。????
1,鞋子做工精致，穿着舒适，减震适中，不错！
1,穿了跑鞋跑步感觉不错 挺好的
1,发货很快，舒适度和国内品牌没什么区别，具体质量要穿过一段时间才知道。 不错。
1,价格实惠，正品无疑，下次还会再来
1,性价比高，透气性好，夏天运动离不了。
1,价廉物美 这个牌子的鞋子相对来说还是比较稳的
1,大小合适，老公很满意！
1,弹力足，透气好，合脚，好评一个
1,孩子穿着很舒服，喜欢！ 好评哦！
1,质量很好，穿上舒适，很合脚。
1,鞋子收到，物流很快，试了试很好，客服非常好，购鞋过程中出现了一个小插曲，客服仔细，认真，耐心的给我解决了问题。非常谢谢，给5分
1,买来，今天晚上实战6公里了一下。总体很让人惊喜，缓震很棒，很舒服，跑的时候觉得很舒服。外观也好看，鞋面网眼也很多，跑的时候很凉爽，不太适合冬天户外休闲穿冻脚。有一些小小的线头，但是不影响使用，200多价格还是比较满意的，我想我下一双跑鞋也还会是亚瑟士的。
1,鞋穿起来很舒适，质量也很好
1,鞋子穿着还可以
1,头一次在网上买鞋，也是头一次买亚瑟士的鞋，总的来说这次购物还是很满意的。尺码小0.5码，按客服推荐的正合脚，拿到手，感觉有点重，但穿上后，可能是包裹性比较好的原因吧，跑起来并没多大感觉，减震效果还是有点的，透气性一般，但真的很舒适，鞋底橡胶的耐磨防滑，暂时没发现有脱胶的情况，还是很给力的哈
1,宝贝收到了，儿子很满意，也很喜欢。
1,不错 跑步很舒服
1,穿着舒服 下次还买
1,鞋子很舒服很好！下次还来买
1,款式不错，上脚舒服??
1,鞋子质量很好
1,不错的鞋子，超值
1,穿着还是挺舒服的。软软的想踩在沙滩上。 棒。这个价位可以了。
1,一直在他家买亚瑟士跑鞋，质量都不错。发货快，物流快，很满意
1,鞋子很不错，走路蛮舒服的，喜欢
1,鞋码偏小一点
1,脚感很棒
1,给我弟买的，挺好看的。 有问题再追评。
1,穿着很好
1,亚瑟士鞋一直很好
1,发货很快，鞋子穿的也合适，很舒服，好评！
1,质量不错好
1,好！儿子喜欢！
1,很满意的一次购物，刚好合脚
1,家人说很好??型好舒适。
1,爸爸很喜欢
1,很满意，大小合适。
1,快递急时，鞋质量不错。
1,还未实战，跑了再来追评
1,鞋子不错哦
1,很不错，值得拥有
1,我非常满意，也非常喜欢。
1,买了两双，质量很好！
1,第二次买了，挺好的
1,脚感很好，不错
1,质量不错，是越南产的
1,很好，穿着很舒服
1,不错不错，很舒服
1,感觉非常好！
1,很称心满意
1,质量很好，穿的很舒服
1,质量很好！买了两双
